2949|921.914,298.038,526.827,330.857,82.2513,516.054,604.615,273.868,599.842,561.557,725.211,7.22966,503.143,328.717,762.622,198.183,202.623,825.369,609.176,170.493,986.385,867.955,70.4235,3.39271,248.804,405.719,700.067,198.275,216.246,499.286,159.33,398.176,132.785,226.181,605.875,842.03,138.33,625.161,27.0483,615.996,465.918,453.965,571.507,521.947,10.6351,188.08,15.3375,849.023,492.21,742.804,317.209,967.866,795.951,113.732,579.086,644.41,709.143,472.065,734.91,959.306,759.758,793.091,769.885,456.502,139.169,680.896,533.822,334.735,408.241,966.54,152.628,466.699,70.1537,230.926,835.688,760.403,858.991,410.507,464.447,341.919,52.9819,392.364,664.363,6.74443,526.066,47.4634,584.144,255.518,287.432,390.988,128.71,158.769,528.044,4.38953,462.974,34.928,698.683,763.403,730.009,25.3653,717.336,802.947,434.041,173.54,302.962,885.698,528.589,735.319,62.2348,226.038,391.755,19.2119,305.096,724.745,433.578,76.0717,182.783,909.661,576.334,111.275,310.691,875.481,703.061,540.75,282.864,470.39,321.402,741.599|Random Vector
2950|495.232,598.48,893.757,574.5,97.3936,753.485,210.444,824.293,684.744,43.3262,622.186,502.141,243.007,817.205,453.061,761.179,761.124,50.9652,838.025,483.752,443.819,689.598,477.205,731.482,645.329,69.3247,436.862,869.256,546.244,233.487,192.545,186.841,361.041,64.6031,677.357,549.71,931.442,350.407,799.629,925.124,778.563,92.976,92.0832,895.83,932.851,523.875,962.772,506.908,270.863,435.526,769.209,963.298,630.365,897.216,347.659,971.697,170.19,832.182,490.325,314.968,336.81,610.18,23.3846,415.244,736.499,455.106,828.962,532.125,416.391,489.098,623.491,585.253,701.719,112.217,119.801,984.331,615.505,880.144,609.812,648.696,294.119,153.142,782.488,343.681,675.984,608.348,104.874,271.693,551.542,636.707,432.594,816.222,686.391,445.693,572.354,293.974,285.774,574.172,254.793,700.751,458.526,216.742,756.948,276.115,954.703,623.808,765.283,57.9914,366.714,121.469,545.058,909.771,386.747,858.869,42.234,91.9299,286.518,896.756,15.0322,673.578,734.112,878.162,884.687,788.728,871.33,149.334,798.588,863.721|Random Vector
2951|99.7561,977.634,689.474,879.13,814.619,192.706,378.225,42.4963,67.1668,817.952,452.275,762.981,367.197,997.049,839.344,925.461,247.928,191.324,781.673,156.934,445.328,437.991,256.109,650.736,378.545,350.155,105.384,436.908,822.277,488.556,152.269,386.924,826.047,30.4536,53.0611,361.458,42.5204,198.35,859.153,96.8327,564.137,276.066,10.0024,382.602,584.076,20.2714,420.158,933.618,595.735,69.8611,707.633,241.11,638.68,693.881,950.764,982.192,561.684,879.563,447.774,106.81,331.404,283.357,185.096,63.0722,646.925,621.145,550.981,809.035,604.791,243.823,920.501,323.889,875.165,734.754,331.697,321.436,107.928,309.466,388.144,649.586,587.171,57.2041,276.171,786.239,299.177,108.022,790.812,79.803,733.058,538.098,695.348,778.224,458.076,454.53,445.057,105.667,13.896,477.927,488.862,944.722,21.6114,594.984,552.589,499.262,9.64095,140.922,572.375,103.191,201.009,769.806,895.934,817.776,700.24,76.9501,471.437,907.896,566.224,549.111,457.42,523.172,340.699,678.999,136.079,363.273,771.281,782.598,427.178,875.219|Random Vector
2952|841.983,307.739,736.754,426.025,378.14,142.486,696.741,787.099,685.359,300.72,519.969,499.763,715.848,51.7098,305.786,499.654,401.559,34.4071,37.529,227.791,193.521,62.1,738.376,39.7736,780.19,163.735,827.638,389.558,979.43,301.77,921.434,255.209,449.316,305.07,954.692,19.5208,581.855,870.023,111.666,985.441,791.326,45.7912,554.341,610.514,388.627,904.126,755.71,683.855,576.103,150.391,832.279,767.337,661.27,926.32,744.072,450.638,388.003,699.361,813.82,617.399,78.4616,768.195,775.795,232.765,933.769,444.008,259.273,196.855,850.691,548.482,480.005,177.917,986.145,947.436,906.186,645.53,848.396,891.936,575.783,515.459,992.745,883.497,118.633,59.9727,284.044,845.444,870.705,576.59,310.883,431.815,670.622,902.334,872.387,312.828,790.966,38.1107,762.112,234.952,854.88,194.949,212.65,71.5718,8.52623,304.45,806.041,882.451,716.357,908.068,885.011,936.934,284.753,889.03,977.285,766.447,114.755,538.812,164.743,555.904,514.729,430.754,720.543,843.102,476.701,757.002,562.428,294.219,242.932,900.634|Random Vector
2953|271.601,568.694,824.015,423.247,267.935,631.699,456.144,507.337,945.756,935.762,222.592,192.096,571.522,77.2533,798.397,63.2219,515.93,257.856,790.899,999.622,607.008,757.241,246.177,530.822,431.937,156.726,854.457,148.732,489.518,420.634,734.069,290.238,809.544,590.753,573.785,395.323,565.418,734.722,43.2195,629.451,530.549,498.155,260.504,661.77,275.277,250.361,58.1195,968.114,215.72,742.715,699.697,496.555,886.241,196.076,432.678,6.55914,421.789,19.7756,774.855,253.679,62.1454,539.475,925.51,231.276,60.8575,504.956,144.819,316.137,163.598,359.398,884.991,840.443,575.244,176.573,579.596,923.151,890.377,764.931,816.29,763.094,994.207,904.428,809.157,844.672,611.765,62.5487,59.2533,910.704,202.829,625.632,688.095,444.497,590.508,18.4309,156.56,877.592,347.633,821.547,941.25,567.838,696.94,129.766,219.719,520.57,758.154,394.552,78.6472,564.146,827.778,151.123,951.16,490.119,638.442,726.975,173.03,461.58,34.4811,791.28,608.935,317.349,118.092,81.794,964.113,541.662,575.484,935.998,422.587,604.63|Random Vector
2954|6.0378,451.515,708.099,406.667,631.58,768.452,447.411,614.818,885.756,745.525,409.573,102.404,239.827,846.476,662.619,947.487,915.105,386.346,975.395,543.624,3.9827,55.0913,334.243,964.221,473.008,683.956,738.998,39.294,387.795,325.983,546.116,416.14,388.133,412.436,44.6615,182.681,480.252,863.521,920.373,6.63435,424.674,0.586489,575.66,784.056,24.4211,57.5175,783.772,940.358,940.802,975.266,988.749,158.385,282.339,959.857,233.117,800.635,857.542,620.196,947.686,9.7666,939.903,811.923,90.3089,403.461,429.629,796.484,160.941,966.124,411.396,239.573,385.853,695.127,557.896,591.107,346.297,881.839,397.713,522.448,97.7912,470.891,153.429,235.834,811.577,576.073,554.702,895.257,344.185,776.587,700.567,501.719,460.459,494.787,993.409,26.6299,444.359,766.623,978.863,853.029,28.8271,436.526,614.491,939.876,47.6308,575.237,687.724,230.028,621.76,381.089,413.902,750.646,537.26,242.759,197.13,572.747,327.908,199.157,272.661,572.892,8.19973,216.914,183.987,409.138,680.59,388.683,117.76,166.706,521.752,419.586|Random Vector
2955|754.745,55.225,806.289,987.655,920.437,256.018,484.448,719.336,511.981,712.135,872.405,690.705,693.173,904.808,628.247,102.882,312.086,48.4298,933.855,42.8324,706.068,484.932,797.185,914.425,334.317,562.984,201.505,363.522,544.438,467.641,814.756,244.879,317.215,730.143,935.2,776.59,382.03,249.535,708.748,783.655,735.216,237.821,718.422,382.066,528.731,50.7368,812.42,133.138,723.234,303.465,758.721,502.78,916.68,861.442,345.23,816.894,962.629,740.767,919.809,314.35,771.713,749.681,550.286,662.181,5.55238,406.731,757.087,772.345,919.438,651.706,446.542,423.413,219.947,366.812,739.615,774.67,601.596,32.2873,998.752,149.92,179.706,83.8644,316.177,927.29,853.209,135.922,660.39,565.591,825.861,837.183,692.456,598.083,222.814,217.452,603.667,397.693,938.906,853.794,653.734,838.972,645.689,841.68,825.537,537.599,705.543,478.715,805.859,401.919,293.436,156.421,525.729,103.292,872.159,216.725,642.03,188.949,329.809,893.449,282.048,737.801,765.436,316.677,691.539,486.298,490.561,746.804,198.539,868.659|Random Vector
2956|293.614,332.091,881.598,556.349,341.864,207.082,515.209,113.652,321.323,240.877,786.164,602.579,197.027,104.153,830.791,136.264,451.292,484.873,439.298,778.418,922.464,92.5328,243.161,167.886,776.859,66.5606,965.024,468.396,957.781,658.908,748.359,897.869,268.374,170.337,895.327,835.751,411.019,599.492,385.008,907.783,390.455,423.803,60.6592,398.238,356.051,384.79,921.814,698.156,268.595,189.837,301.563,94.5002,775.473,401.428,62.2086,378.517,824.793,178.261,856.984,128.72,143.265,63.2495,235.32,101.886,718.973,718.671,470.646,192.809,313.593,102.717,396.773,296.748,776.416,216.404,122.246,2.4661,782.692,372.077,269.563,9.59559,770.289,31.0471,954.333,773.511,933.824,326.413,987.938,432.391,218.115,608.273,970.829,211.423,195.131,743.66,49.023,387.216,171.781,911.562,21.6537,81.9606,5.50517,220.739,604.443,17.9805,44.4132,97.5302,292.723,468.968,450.73,475.367,222.396,176.667,953.04,464.844,307.378,502.979,23.1436,997.876,401.851,985.087,113.299,826.014,850.154,937.359,535.298,793.459,91.5312,472.659|Random Vector
2957|365.584,209.796,372.449,814.183,768.275,362.789,971.268,413.05,309.513,680.307,217.158,914.445,744.314,334.241,512.491,908.745,736.566,879.455,53.4603,794.793,997.005,830.468,484.265,370.918,834.939,648.271,179.105,943.546,156.783,821.496,358.79,199.857,242.822,942.315,162.2,959.516,95.2167,881.516,104.751,926.31,165.142,714.968,101.195,321.056,554.773,185.841,848.189,545.994,854.589,304.005,948.38,277.282,415.602,476.918,818.602,25.6538,711.109,684.172,918.906,474.832,611.491,678.421,194.566,682.815,813.143,278.682,193.171,306.062,434.336,167.512,710.527,453.96,884.781,979.233,283.08,772.655,151.517,46.3765,615.298,319.337,389.823,229.64,645.015,269.142,845.754,566.659,493.18,207.215,80.8363,125.162,932.052,514.86,293.284,747.881,971.838,762.341,842.038,715.393,323.093,392.606,420.478,978.902,76.3695,752.483,783.053,101.478,311.018,757.356,170.474,928.842,812.587,802.952,844.529,588.565,367.253,302.146,256.881,575.258,657.193,890.258,293.151,697.586,508.858,678.883,642.487,263.01,617.51,544.694|Random Vector
2958|699.616,639.774,365.347,2.16352,539.213,31.3317,158.296,689.856,173.022,128.651,579.929,168.445,285.829,778.641,1.23386,384.929,805.858,457.72,157.553,178.632,554.545,885.075,443.23,877.962,186.31,577.648,514.782,627.387,694.713,273.189,287.87,983.142,731.546,725.66,856.313,903.008,533.268,637.456,68.0051,589.392,15.254,355.297,212.624,881.662,988.562,82.1438,567.275,749.51,660.459,339.462,654.212,608.45,358.161,305.206,135.299,690.584,650.389,740.684,872.267,44.7425,505.165,77.8878,530.417,737.129,788.221,550.771,742.934,530.624,560.819,566.516,43.1887,317.932,550.409,245.018,487.061,10.8303,144.526,167.583,938.324,775.911,487.894,989.439,283.808,334.212,446.07,908.573,628.55,26.1455,417.054,898.301,665.86,606.269,640.428,739.848,392.206,762.018,127.255,471.392,297.435,957,613.862,56.4029,420.114,8.14867,384.994,807.392,782.622,230.129,309.719,899.211,874.18,911.639,714.047,257.569,209.507,181.558,393.258,720.74,24.9064,608.356,521.133,386.793,869.548,314.676,272.077,614.029,46.1108,935.359|Random Vector
2959|573.413,383.097,117.888,380.968,503.478,48.0903,348.853,768.057,114.395,257.134,578.993,465.496,245.286,943.314,798.733,253.017,24.444,699.872,389.588,370.739,342.19,393.908,632.52,679.582,65.0335,153.902,417.998,26.9924,493.66,350.76,726.272,739.048,371.507,406.626,188.646,115.31,618.161,566.334,815.769,29.2427,265.411,294.357,180.05,234.826,332.19,394.816,617.347,755.613,103.341,364.216,832.184,453.408,590.313,269.106,935.277,642.228,639.71,435.055,148.955,827.594,313.297,808.697,397.537,4.83899,129.874,231.816,195.12,922.111,382.48,922.225,663.103,507.088,427.783,597.96,406.992,6.82001,108.93,304.563,488.182,582.647,427.678,728.597,184.435,980.741,996.991,891.782,354.318,490.095,854.409,96.099,903.27,370.914,831.142,941.886,286.715,762.412,299.4,477.36,846.265,304.207,662.286,17.926,487.083,834.017,511.185,142.51,511.193,801.583,69.7411,225.657,721.857,2.16089,653.081,940.598,300.117,772.448,135.19,434.347,734.013,656.819,124.126,729.267,743.64,715.201,706.279,32.2942,149.116,472.171|Random Vector
2960|608.724,405.15,617.871,447.216,530.823,168.522,349.738,120.211,718.394,320.902,949.618,964.316,14.792,881.06,567.085,539.219,524.697,578.11,397.222,630.996,707.755,280.808,837.086,836.394,204.855,294.266,463.821,448.961,93.1341,343.04,772.6,341.584,964.762,880.824,963.941,450.837,64.6981,171.651,983.949,541.478,474.503,155.306,616.536,207.585,466.496,488.15,773.134,533.723,440.38,572.585,197.61,901.908,998.639,243.125,896.858,66.6697,23.7124,430.093,514.531,760.588,843.898,301.024,167.178,606.602,934.099,928.921,461.971,827.172,339.867,441.253,893.814,816.211,518.177,495.03,163.851,758.394,208.305,679.442,789.119,660.78,121.751,946.46,914.27,536.069,887.986,522.949,180.085,310.086,810.97,190.012,183.583,840.391,190.495,292.453,22.935,650.628,20.9734,417.491,819.301,797.901,560.211,766.352,528.192,725.13,664.426,119.462,941.793,749.095,634.446,392.627,459.692,870.759,522.361,590.457,650.477,161.352,361.368,391.743,434.399,899.916,102.417,781.545,443.631,511.218,985.458,19.5642,253.592,643.986|Random Vector
2961|443.482,773.888,738.516,58.5666,234.682,66.3834,964.407,348.277,746.215,279.104,810.965,72.5205,505.209,760.832,273.076,348.848,855.161,253.373,653.581,820.682,936.331,494.69,142.24,185.896,521.202,147.115,481.066,6.25948,300.55,247.825,438.512,328.671,94.1358,760.917,789.851,757.636,476.859,341.453,21.8825,785.217,373.191,0.979724,668.474,816.975,573.24,827.403,632.836,162.922,230.377,220.662,741.737,196.647,682.541,311.248,538.813,900.034,950.927,262.937,958.436,166.053,240.378,538.362,650.76,380.043,398.384,940.117,400.241,255.847,548.105,949.583,2.21636,131.143,351.696,417.33,687.485,472.785,877.186,681.337,554.562,590.384,285.638,893.512,542.065,502.907,157.152,446.394,126.241,130.129,681.832,75.7079,99.5634,181.239,781.599,191.336,442.129,838.098,884.122,560.048,262.221,865.336,327.579,901.721,926.748,93.8468,12.3908,489.382,441.481,431.245,574.27,440.84,630.267,616.019,492.547,988.551,635.685,4.57996,450.207,838.607,459.104,790.664,613.997,664.901,224.82,38.2157,751.733,708.666,761.414,254.49|Random Vector
2962|267.699,374.434,26.8255,767.577,478.289,119.219,547.506,348.978,886.734,32.7867,446.724,27.2393,179.752,830.329,503.83,951.509,972.61,256.521,780.505,635.919,790.965,968.245,971.122,563.032,383.176,796.221,898.911,517.768,83.5945,588.917,316.518,544.792,775.584,918.037,232.568,808.165,583.899,782.105,545.702,130.864,735.812,353.448,119.8,928.253,691.891,249.52,617.682,881.619,421.21,639.581,104.657,597.773,109.449,149.773,931.047,903.902,55.8778,441.652,492.183,4.29575,193.575,14.6568,358.271,102.226,993.517,878.184,324.021,504.104,429.25,437.349,838.886,997.978,189.106,60.7842,326.09,302.216,727.126,280.934,543.93,422.603,846.386,413.872,147.11,823.009,494.106,335.343,981.978,59.5514,467.359,596.318,247.202,826.645,938.945,275.667,956.757,74.9481,834.406,132.084,237.979,936.327,125.571,529.957,118.273,431.732,350.818,177.139,950.81,250.843,440.34,879.792,972.244,751.579,330.71,48.9135,199.319,556.376,99.8783,460.099,684.614,777.315,416.974,498.364,781.551,51.0185,648.952,419.258,414.42,938.678|Random Vector
2963|707.599,764.757,544.985,950.812,134.428,370.903,723.348,72.1596,27.3166,659.463,465.508,682.126,552.347,932.533,843.416,851.1,504.379,772.469,549.737,917.128,487.829,539.343,578.081,829.498,672.717,163.532,151.009,261.33,793.494,913.609,397.12,104.397,179.457,438.533,726.681,672.103,731.745,671.378,514.054,364.837,307.132,873.303,641.72,717.168,589.941,342.825,639.721,221.129,749.522,945.404,603.693,283.302,186.061,683.767,38.3844,226.692,100.304,735.704,703.976,640.662,848.013,122.471,2.81888,106.789,381.651,599.771,659.741,124.278,887.624,442.808,47.8321,509.411,655.103,857.655,442.483,15.6956,92.3575,300.601,795.491,779.175,708.246,965.854,154.87,817.473,796.759,52.3236,916.737,315.242,191.45,334.032,578.323,310.196,200.184,521.43,395.493,896.48,69.9795,569.092,802.118,664.613,13.952,99.3155,788.351,287.464,64.3017,42.4544,616.969,490.531,615.479,921.58,550.784,25.3213,122.29,358.706,992.606,88.9734,869.555,938.089,358.318,585.161,502,747.829,487.747,953.627,409.229,315.632,812.298,237.431|Random Vector
2964|549.853,733.176,334.548,327.568,877.65,354.707,702.281,694.139,905.807,684.889,767.165,623.606,22.8563,590.919,965.322,157.914,659.374,753.797,243.203,334.02,403.812,223.218,642.492,582.731,65.5868,187.011,451.713,650.612,693.919,737.094,79.9131,625.714,120.343,431.369,776.739,167.691,621.524,642.36,712.253,179.738,682.274,590.974,559.352,333.223,38.1245,657.583,434.119,877.804,331.846,432.628,903.532,483.426,477.334,394.392,764.763,592.477,273.827,474.469,733.252,90.8258,302.809,53.1143,168.038,824.936,868.214,898.172,595.709,802.745,463.445,124.15,725.16,957.119,956.343,638.059,826.937,210.721,12.8527,132.534,563.544,752.893,37.4714,292.321,465.19,574.375,507.949,248.947,167.467,75.7066,862.077,411.09,304.53,735.826,199.444,723.827,223.91,187.493,106.971,254.444,594.811,428.482,830.03,791.697,679.961,689.449,300.723,728.804,436.178,365.965,336.493,857.658,907.322,827.701,348.922,171.236,379.078,373.468,161.39,749.101,644.729,616.498,453.716,752.829,602.995,638.863,707.516,372.604,934.054,184.264|Random Vector
2965|626.134,507.16,384.801,368.874,975.448,150.108,754.137,404.657,575.834,584.001,470.968,717.647,27.7128,214.544,792.914,805.037,663.332,325,396.906,252.379,136.829,331.228,964.715,744.07,182.098,646.247,15.7123,513.044,777.787,380.51,343.927,798.359,288.417,82.442,553.339,150.496,98.3684,62.9213,882.382,346.164,423.072,775.27,615.918,981.655,85.2174,886.882,501.751,292.205,772.019,678.482,47.7309,323.783,931.042,215.055,547.204,36.6057,192.987,319.856,432.344,230.22,592.45,104.303,56.4579,995.414,714.881,30.5554,237.211,671.795,666.974,569.53,194.789,306.884,600.804,677.21,473.898,566.986,814.827,527.919,690.018,958.077,856.328,516.834,331.05,820.547,126.233,523.574,97.6561,858.769,964.12,249.096,988.032,701.727,3.73934,148.605,488.312,551.602,211.092,916.951,608.704,37.3038,164.889,244.446,253.167,989.646,564.78,962.83,590.544,191.923,778.482,343.522,233.032,990.865,876.062,621.302,312.322,240.395,413.887,664.038,873.304,559.715,590.932,689.516,82.178,534.003,972.684,962.266,360.475,977.298|Random Vector
2966|678.846,286.226,904.125,537.859,347.271,347.042,906.954,32.1504,564.269,116.428,2.92292,526.151,74.9665,420.512,570.941,694.342,850.661,423.603,312.108,31.3595,560.487,387.722,398.786,46.557,136.924,696.313,567.647,556.323,655.805,863.082,895.981,812.441,653.895,641.655,937.81,869.836,912.212,48.7393,930.227,123.345,354.734,43.7473,82.5821,245.971,947.731,340.648,577.955,480.256,203.433,177.336,189.187,812.056,557.559,183.626,816.853,583.432,147.827,561.429,70.6535,505.201,660.355,946.529,514.425,486.444,684.852,585.231,581.075,640.496,763.816,622.408,844.583,721.031,456.507,758.781,634.222,888.508,699.27,70.8818,286.407,772.801,852.928,455.798,184.768,325.135,801.295,123.495,61.0826,858.287,95.5965,957.677,750.438,459.71,647.454,895.059,54.5562,197.517,826.818,753.507,205.46,719.314,807.167,304.751,550.615,324.575,16.2362,497.04,240.926,238.757,836.323,764.227,119.065,932.799,933.034,696.55,471.268,95.6132,95.4527,497.933,18.5381,379.222,956.747,234.161,160.627,349.816,796.841,18.7353,714.902,333.314|Random Vector
2967|389.257,961.243,907.689,727.104,572.623,500.953,95.9819,827.377,218.05,706.278,699.6,793.763,351.915,947.392,908.871,500.798,613.031,745.471,871.803,639.073,617.732,847.336,592.252,947.237,284.379,533.203,228.48,251.573,39.0459,949.23,96.6013,861.588,813.827,429.308,747.362,604.415,50.7203,394.168,236.936,754.543,755.035,661.311,74.2524,766.432,286.38,722.096,228.322,949.968,767.541,747.006,481.346,606.958,783.179,166.92,266.431,85.7333,695.561,957.613,508.004,754.655,859.506,931.945,966.399,5.25787,19.6856,873.749,24.5503,484.399,902.857,716.198,249.627,178.163,760.963,334.371,86.2592,888.398,395.034,357.478,559.028,818.935,6.55385,140.502,20.8027,121.831,443.539,792.455,762.002,461.429,95.7452,124.666,122.313,92.7465,592.729,361.321,467.077,942.292,926.16,879.566,504.938,355.947,940.499,246.75,707.034,112.19,797.083,597.624,378.617,223.363,726.641,855.313,991.935,64.8302,470.41,89.7399,610.401,120.654,552.6,87.1107,670.891,864.985,307.082,612.726,360.885,480.501,333.702,847.688,811.839,515.92|Random Vector
2968|855.865,961.705,718.512,111.369,439.396,493.004,769.506,965.973,875.584,61.7823,397.294,786.701,820.25,738.364,844.022,861.06,76.6756,847.301,730.81,649.917,721.266,166.385,775.275,83.9515,278.149,697.433,994.067,349.594,426.74,981.521,652.045,96.5914,562.93,707.64,890.745,737.057,507.386,284.616,658.808,958.297,118.473,675.602,677.544,670.247,43.036,453.461,982.001,198.706,775.239,449.597,481.602,623.828,809.01,11.4269,120.299,400.18,863.358,748.03,19.7975,872.008,924.554,724.376,205.03,790.493,997.055,791.126,650.189,195.777,471.262,989.457,988.968,280.697,813.198,791.849,675.554,131.325,871.916,438.097,924.945,576.685,876.893,999.96,46.777,634.138,593.463,300.065,836.653,832.08,495.265,142.08,15.7624,901.12,942.26,343.607,910.016,462.069,412.999,417.816,639.622,139.667,342.062,448.18,888.371,187.966,332.948,771.846,267.177,369.104,905.295,600.359,526.775,928.604,622.369,646.751,558.339,556.224,605.431,980.397,273.066,128.364,529.629,466.494,343.171,345.581,651.13,262.026,654.944,718.06|Random Vector
2969|388.795,528.773,439.957,968.338,358.652,193.001,356.205,249.219,798.943,687.966,308.44,645.33,986.351,753.314,239.309,525.58,366.699,954.516,34.3184,841.823,478.107,551.844,936.741,942.776,434.869,497.326,896.831,26.0451,542.128,568.592,77.6464,721.134,957.16,397.406,995.444,843.677,946.387,117.571,552.805,524.524,64.2331,844.764,593.292,19.1182,602.616,663.073,182.103,25.9924,626.411,213.634,93.5826,519.086,789.149,535.492,560.049,829.919,514.596,442.27,990.028,283.383,836.561,573.689,209.076,544.178,992.139,84.2169,111.767,651.247,11.2396,99.9759,776.712,786.433,106.155,102.026,421.039,242.852,331.254,292.242,252.659,327.285,713.218,353.156,187.308,813.134,69.6423,428.258,553.258,69.2575,453.145,473.994,379.261,35.074,975.451,481.437,536.401,387.192,34.691,435.374,896.084,359.437,631.817,98.8825,170.574,942.469,230.38,505.067,914.123,584.447,856.605,500.606,647.417,269.139,116.28,929.412,733.797,857.469,695.27,557.118,315.073,554.861,925.355,310.464,664.45,735.857,950.17,832.368,575.246,275.78|Random Vector
2970|876.634,711.537,600.724,729.529,575.758,606.67,273.732,616.072,599.541,436.988,262.586,471.825,99.3763,329.148,266.836,241.358,908.026,695.443,474.849,12.1963,48.5354,543.969,768.158,796.069,75.1525,548.997,306.342,478.853,433.958,818.08,583.762,273.751,807.424,467.825,108.465,724.799,41.9991,813.299,334.624,636.113,613.756,849.342,265.779,750.011,257.352,59.9515,505.018,379.266,473.94,333.727,323.818,843.446,297.413,239.367,367.158,542.848,918.3,351.863,743.431,359.296,390.498,94.1701,45.2596,346.769,303.614,769.808,52.5394,452.717,346.069,351.518,848.694,119.33,57.2432,942.998,298.146,711.44,60.735,741.578,346.211,624.828,388.4,559.579,516.63,67.6448,568.034,814.459,676.873,205.128,581.167,373.762,288.382,197.672,241.79,112.198,12.4442,636.671,627.923,477.418,857.152,865.609,297.036,341.528,856.831,409.323,588.399,136.782,699.362,723.914,755.627,724.57,818.059,697.249,229.099,849.748,281.181,545.997,707.398,344.09,155.685,765.024,934.782,623.739,421.322,480.555,513.422,559.292,238.52,704.691|Random Vector
2971|81.1241,467.159,279.391,841.518,890.746,81.477,638.686,15.5129,488.415,707.451,39.9503,635.074,228.359,666.571,186.668,69.439,172.681,129.786,914.552,76.1423,649.637,288.641,840.249,483.937,126.038,218.553,31.2773,706.559,549.755,805.341,363.192,335.997,23.4933,416.201,515.411,134.741,226.59,72.4571,910.064,231.182,875.756,967.719,244.793,279.884,417.964,165.995,756.216,403.776,455.786,600.28,649.504,774.764,910.571,687.467,409.086,845.4,783.79,144.571,621.872,427.817,475.595,159.209,351.627,74.8153,922.9,11.5194,108.203,499.45,721.346,367.346,472.615,232.191,242.453,822.767,3.38559,760.234,261.24,871.072,579.879,890.892,798.725,745.689,634.892,823.533,96.8445,826.611,371.451,928.193,63.3793,559.022,646.807,712.712,806.868,705.841,868.826,53.1458,420.828,232.763,910.216,178.906,525.485,162.454,315.104,338.008,930.233,388.477,253.296,750.712,398.737,119.005,21.8677,798.278,337.545,904.083,131.173,279.475,109.838,958.842,651.099,201.631,445.527,916.984,571.934,205.773,278.151,506.268,158.418,837.707|Random Vector
2972|522.051,885.846,421.889,386.433,806.334,59.1664,557.22,512.467,457.966,973.007,382.478,918.811,653.254,727.959,313.33,55.2945,92.5222,60.2765,674.253,877.343,226.824,646.893,74.5959,190.821,892.903,884.655,406.476,256.984,331.178,327.218,434.348,970.209,303.539,469.659,189.556,151.993,587.404,813.785,211.698,580.278,510.565,336.662,577.653,529.279,912.978,597.042,156.016,311.819,973.296,225.394,912.283,815.52,433.857,410.605,923.957,523.886,840.572,39.2671,334.875,152.065,933.137,227.601,57.2476,900.706,163.945,303.431,591.366,839.726,7.85096,472.59,755.53,369.993,645.771,17.114,908.271,95.2273,541.67,714.703,814.229,352.708,11.0073,966.277,395.493,570.525,316.465,712.467,77.3976,918.267,119.845,798.139,994.995,317.493,54.1366,343.341,542.635,147.039,302.373,358.008,963.41,615.482,330.348,714.956,343.453,667.762,546.536,465.392,159.556,301.325,904.611,380.537,739.327,348.815,883.44,173.069,985.242,558.479,980.949,563.639,423.706,329.135,895.101,364.516,579.94,616.294,975.756,206.414,480.42,626.587|Random Vector
2973|495.197,912.405,710.395,147.632,69.4796,187.811,102.316,817.95,596.76,292.889,689.596,826.285,650.633,81.9225,733.24,448.68,421.414,338.812,227.625,554.314,465.534,469.89,92.6581,241.664,589.64,682.271,435.559,871.696,133.244,319.326,988.927,533.152,913.487,565.118,933.325,147.724,413.861,653.604,546.696,31.6574,829.957,364.405,509.219,402.424,439.452,54.4513,635.719,285.723,177.203,770.785,51.3543,616.146,881.989,128.082,358.806,930.887,22.1758,862.54,592.292,32.1753,58.3331,286.517,629.151,840.549,587.576,65.4689,306.841,702.932,55.0302,593.563,374.868,671.384,72.0864,821.315,422.156,865.628,989.798,177.713,284.545,179.511,386.323,286.266,455.173,58.6115,79.1893,274.73,406.655,913.643,745.965,439.956,318.891,6.67858,506.059,337.442,239.33,252.559,996.615,624.012,479.987,542.265,482.332,20.1726,523.86,232.579,681.696,194.793,947.599,577.496,27.7632,281.6,240.277,722.242,993.207,202.657,330.961,556.162,201.558,906.052,768.585,924.813,423.074,587.223,873.982,392.097,812.583,797.108,627.652,834.358|Random Vector
2974|745.601,57.7124,164.791,330.919,950.04,189.598,422.921,491.292,527.858,328.745,18.7221,659.766,347.633,884.418,565.39,346.349,469.894,881.627,677.495,634.631,158.216,597.622,10.9248,739.639,684.776,406.161,719.488,599.504,152.917,177.217,969.667,119.42,71.4605,928.828,522.019,798.722,659.282,181.509,515.677,729.73,543.072,704.458,410.203,674.387,434.958,521.918,488.091,59.9646,420.031,82.5671,353.152,114.939,71.0784,63.8116,792.676,312.434,442.27,559,153.821,341.117,923.643,887.324,587.884,239.483,305.158,49.6601,822.916,200.937,603.023,592.107,709.033,964.008,570.114,770.077,695.941,601.74,214.135,75.6564,225.625,61.479,809.678,676.903,999.564,542.965,348.549,994.386,272.925,473.815,58.793,985.658,470.776,23.7784,897.557,840.436,273.911,569.82,537.933,429.67,495.657,942.989,614.663,436.65,484.735,386.131,130.056,257.839,137.509,825.13,228.954,481.605,233.363,883.564,572.494,956.218,637.536,250.563,96.9396,71.4202,438.433,483.221,551.57,102.087,877.582,912.217,371.488,772.888,684.255,217.845|Random Vector
